period,stateid,stateDescription,sectorid,sectorName,price,price-units
2015-01-01,NC,North Carolina,IND,industrial,6.37,cents per kilowatt-hour
2015-01-01,NC,North Carolina,COM,commercial,8.47,cents per kilowatt-hour
2015-01-01,NC,North Carolina,ALL,all sectors,9.15,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,TRA,transportation,10.36,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,RES,residential,15.46,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,IND,industrial,10.17,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,COM,commercial,12.02,cents per kilowatt-hour
2015-01-01,NJ,New Jersey,ALL,all sectors,13.26,cents per kilowatt-hour
2015-01-01,MI,Michigan,TRA,transportation,11.91,cents per kilowatt-hour
2015-01-01,MI,Michigan,RES,residential,13.54,cents per kilowatt-hour
2015-01-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2015-01-01,MI,Michigan,IND,industrial,6.52,cents per kilowatt-hour
2015-01-01,MI,Michigan,COM,commercial,10.01,cents per kilowatt-hour
2015-01-01,MI,Michigan,ALL,all sectors,10.4,cents per kilowatt-hour
2015-01-01,MD,Maryland,TRA,transportation,8.97,cents per kilowatt-hour
2015-01-01,MD,Maryland,RES,residential,13.0,cents per kilowatt-hour
2015-01-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2015-01-01,MD,Maryland,IND,industrial,8.92,cents per kilowatt-hour
2015-01-01,MD,Maryland,COM,commercial,11.09,cents per kilowatt-hour
2015-01-01,MD,Maryland,ALL,all sectors,12.0,cents per kilowatt-hour
2015-01-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2015-01-01,KY,Kentucky,RES,residential,9.64,cents per kilowatt-hour
2015-01-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2015-01-01,KY,Kentucky,IND,industrial,5.22,cents per kilowatt-hour
2015-01-01,KY,Kentucky,COM,commercial,9.01,cents per kilowatt-hour
2015-01-01,KY,Kentucky,ALL,all sectors,7.89,cents per kilowatt-hour
2015-01-01,TN,Tennessee,TRA,transportation,0.0,cents per kilowatt-hour
2015-01-01,TN,Tennessee,RES,residential,10.0,cents per kilowatt-hour
2015-01-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2015-01-01,TN,Tennessee,IND,industrial,5.84,cents per kilowatt-hour
2015-01-01,TN,Tennessee,COM,commercial,10.02,cents per kilowatt-hour
2014-12-01,WV,West Virginia,ALL,all sectors,7.57,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,TRA,transportation,9.53,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,RES,residential,12.04,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,NC,North Carolina,TRA,transportation,7.64,cents per kilowatt-hour
2014-12-01,NC,North Carolina,RES,residential,10.46,cents per kilowatt-hour
2014-12-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,NC,North Carolina,IND,industrial,6.02,cents per kilowatt-hour
2014-12-01,NC,North Carolina,COM,commercial,8.45,cents per kilowatt-hour
2014-12-01,NC,North Carolina,ALL,all sectors,9.03,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,IND,industrial,10.02,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,COM,commercial,11.61,cents per kilowatt-hour
2014-12-01,DC,District of Columbia,ALL,all sectors,11.6,cents per kilowatt-hour
2014-12-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2014-12-01,DE,Delaware,RES,residential,13.03,cents per kilowatt-hour
2014-12-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,DE,Delaware,IND,industrial,8.31,cents per kilowatt-hour
2014-12-01,DE,Delaware,COM,commercial,10.29,cents per kilowatt-hour
2014-12-01,DE,Delaware,ALL,all sectors,10.99,cents per kilowatt-hour
2014-12-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2014-12-01,KY,Kentucky,RES,residential,9.91,cents per kilowatt-hour
2014-12-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,KY,Kentucky,IND,industrial,5.03,cents per kilowatt-hour
2014-12-01,KY,Kentucky,COM,commercial,9.54,cents per kilowatt-hour
2014-12-01,KY,Kentucky,ALL,all sectors,7.88,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,TRA,transportation,9.86,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,RES,residential,15.54,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,IND,industrial,10.3,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,COM,commercial,12.07,cents per kilowatt-hour
2014-12-01,NJ,New Jersey,ALL,all sectors,13.19,cents per kilowatt-hour
2014-12-01,MD,Maryland,TRA,transportation,8.01,cents per kilowatt-hour
2014-12-01,MD,Maryland,RES,residential,13.48,cents per kilowatt-hour
2014-12-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,MD,Maryland,IND,industrial,8.67,cents per kilowatt-hour
2014-12-01,MD,Maryland,COM,commercial,10.37,cents per kilowatt-hour
2014-12-01,MD,Maryland,ALL,all sectors,11.69,cents per kilowatt-hour
2014-12-01,OH,Ohio,TRA,transportation,15.34,cents per kilowatt-hour
2014-12-01,OH,Ohio,RES,residential,12.43,cents per kilowatt-hour
2014-12-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,OH,Ohio,IND,industrial,6.62,cents per kilowatt-hour
2014-12-01,OH,Ohio,COM,commercial,9.95,cents per kilowatt-hour
2014-12-01,OH,Ohio,ALL,all sectors,9.87,cents per kilowatt-hour
2014-12-01,IN,Indiana,TRA,transportation,9.66,cents per kilowatt-hour
2014-12-01,IN,Indiana,RES,residential,11.26,cents per kilowatt-hour
2014-12-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,IN,Indiana,IND,industrial,6.77,cents per kilowatt-hour
2014-12-01,IN,Indiana,COM,commercial,9.98,cents per kilowatt-hour
2014-12-01,IN,Indiana,ALL,all sectors,9.01,cents per kilowatt-hour
2014-12-01,IL,Illinois,TRA,transportation,7.96,cents per kilowatt-hour
2014-12-01,IL,Illinois,RES,residential,11.78,cents per kilowatt-hour
2014-12-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,IL,Illinois,IND,industrial,6.93,cents per kilowatt-hour
2014-12-01,IL,Illinois,COM,commercial,9.28,cents per kilowatt-hour
2014-12-01,IL,Illinois,ALL,all sectors,9.43,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,ALL,all sectors,10.13,cents per kilowatt-hour
2014-12-01,MI,Michigan,TRA,transportation,11.67,cents per kilowatt-hour
2014-12-01,MI,Michigan,RES,residential,13.93,cents per kilowatt-hour
2014-12-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,MI,Michigan,IND,industrial,7.4,cents per kilowatt-hour
2014-12-01,MI,Michigan,COM,commercial,10.59,cents per kilowatt-hour
2014-12-01,MI,Michigan,ALL,all sectors,10.83,cents per kilowatt-hour
2014-12-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2014-12-01,WV,West Virginia,RES,residential,9.09,cents per kilowatt-hour
2014-12-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,WV,West Virginia,IND,industrial,5.7,cents per kilowatt-hour
2014-12-01,TN,Tennessee,IND,industrial,5.53,cents per kilowatt-hour
2014-12-01,TN,Tennessee,COM,commercial,10.16,cents per kilowatt-hour
2014-12-01,TN,Tennessee,TRA,transportation,7.53,cents per kilowatt-hour
2014-12-01,TN,Tennessee,RES,residential,10.06,cents per kilowatt-hour
2014-12-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,VA,Virginia,IND,industrial,6.96,cents per kilowatt-hour
2014-12-01,VA,Virginia,COM,commercial,8.38,cents per kilowatt-hour
2014-12-01,VA,Virginia,ALL,all sectors,9.35,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,RES,residential,13.01,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,IND,industrial,6.98,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,COM,commercial,9.57,cents per kilowatt-hour
2014-12-01,VA,Virginia,TRA,transportation,8.39,cents per kilowatt-hour
2014-12-01,VA,Virginia,RES,residential,10.89,cents per kilowatt-hour
2014-12-01,TN,Tennessee,ALL,all sectors,9.0,cents per kilowatt-hour
2014-12-01,PA,Pennsylvania,TRA,transportation,7.44,cents per kilowatt-hour
2014-12-01,WV,West Virginia,COM,commercial,7.8,cents per kilowatt-hour
2014-11-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2014-11-01,MD,Maryland,ALL,all sectors,11.44,cents per kilowatt-hour
2014-11-01,KY,Kentucky,TRA,transportation,0.0,cents per kilowatt-hour
2014-11-01,KY,Kentucky,RES,residential,10.17,cents per kilowatt-hour
2014-11-01,KY,Kentucky,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,KY,Kentucky,IND,industrial,5.28,cents per kilowatt-hour
2014-11-01,KY,Kentucky,COM,commercial,9.38,cents per kilowatt-hour
2014-11-01,KY,Kentucky,ALL,all sectors,7.84,cents per kilowatt-hour
2014-11-01,OH,Ohio,TRA,transportation,12.39,cents per kilowatt-hour
2014-11-01,OH,Ohio,RES,residential,12.89,cents per kilowatt-hour
2014-11-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,OH,Ohio,IND,industrial,6.72,cents per kilowatt-hour
2014-11-01,OH,Ohio,COM,commercial,10.07,cents per kilowatt-hour
2014-11-01,OH,Ohio,ALL,all sectors,9.88,cents per kilowatt-hour
2014-11-01,TN,Tennessee,TRA,transportation,7.45,cents per kilowatt-hour
2014-11-01,TN,Tennessee,RES,residential,10.18,cents per kilowatt-hour
2014-11-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,TN,Tennessee,IND,industrial,5.23,cents per kilowatt-hour
2014-11-01,TN,Tennessee,COM,commercial,10.03,cents per kilowatt-hour
2014-11-01,TN,Tennessee,ALL,all sectors,8.8,cents per kilowatt-hour
2014-11-01,NC,North Carolina,TRA,transportation,7.8,cents per kilowatt-hour
2014-11-01,NC,North Carolina,RES,residential,10.63,cents per kilowatt-hour
2014-11-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,NC,North Carolina,IND,industrial,6.0,cents per kilowatt-hour
2014-11-01,NC,North Carolina,COM,commercial,8.41,cents per kilowatt-hour
2014-11-01,NC,North Carolina,ALL,all sectors,8.72,cents per kilowatt-hour
2014-11-01,IN,Indiana,TRA,transportation,11.65,cents per kilowatt-hour
2014-11-01,IN,Indiana,RES,residential,11.63,cents per kilowatt-hour
2014-11-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,IN,Indiana,IND,industrial,6.92,cents per kilowatt-hour
2014-11-01,IN,Indiana,COM,commercial,10.24,cents per kilowatt-hour
2014-11-01,MD,Maryland,IND,industrial,8.69,cents per kilowatt-hour
2014-11-01,MD,Maryland,COM,commercial,10.3,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,TRA,transportation,7.76,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,RES,residential,13.2,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,IND,industrial,6.97,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,COM,commercial,9.54,cents per kilowatt-hour
2014-11-01,PA,Pennsylvania,ALL,all sectors,9.94,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,TRA,transportation,10.44,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,RES,residential,15.59,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,IND,industrial,10.16,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,COM,commercial,12.17,cents per kilowatt-hour
2014-11-01,NJ,New Jersey,ALL,all sectors,13.22,cents per kilowatt-hour
2014-11-01,IN,Indiana,ALL,all sectors,9.09,cents per kilowatt-hour
2014-11-01,IL,Illinois,TRA,transportation,7.95,cents per kilowatt-hour
2014-11-01,IL,Illinois,RES,residential,12.62,cents per kilowatt-hour
2014-11-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,IL,Illinois,IND,industrial,6.56,cents per kilowatt-hour
2014-11-01,IL,Illinois,COM,commercial,9.15,cents per kilowatt-hour
2014-11-01,IL,Illinois,ALL,all sectors,9.41,cents per kilowatt-hour
2014-11-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2014-11-01,WV,West Virginia,RES,residential,9.33,cents per kilowatt-hour
2014-11-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,WV,West Virginia,IND,industrial,5.88,cents per kilowatt-hour
2014-11-01,WV,West Virginia,COM,commercial,8.17,cents per kilowatt-hour
2014-11-01,WV,West Virginia,ALL,all sectors,7.67,cents per kilowatt-hour
2014-11-01,VA,Virginia,TRA,transportation,8.55,cents per kilowatt-hour
2014-11-01,VA,Virginia,RES,residential,11.46,cents per kilowatt-hour
2014-11-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,VA,Virginia,IND,industrial,7.05,cents per kilowatt-hour
2014-11-01,VA,Virginia,COM,commercial,8.42,cents per kilowatt-hour
2014-11-01,MI,Michigan,TRA,transportation,11.66,cents per kilowatt-hour
2014-11-01,MI,Michigan,RES,residential,14.38,cents per kilowatt-hour
2014-11-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,MI,Michigan,IND,industrial,7.43,cents per kilowatt-hour
2014-11-01,MI,Michigan,COM,commercial,10.87,cents per kilowatt-hour
2014-11-01,MI,Michigan,ALL,all sectors,10.86,cents per kilowatt-hour
2014-11-01,MD,Maryland,TRA,transportation,8.39,cents per kilowatt-hour
2014-11-01,MD,Maryland,RES,residential,13.19,cents per kilowatt-hour
2014-11-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,VA,Virginia,ALL,all sectors,9.39,cents per kilowatt-hour
2014-11-01,DE,Delaware,RES,residential,13.97,cents per kilowatt-hour
2014-11-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,DE,Delaware,IND,industrial,7.49,cents per kilowatt-hour
2014-11-01,DE,Delaware,COM,commercial,10.19,cents per kilowatt-hour
2014-11-01,DE,Delaware,ALL,all sectors,10.97,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,TRA,transportation,9.56,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,RES,residential,12.72,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,IND,industrial,7.02,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,COM,commercial,11.88,cents per kilowatt-hour
2014-11-01,DC,District of Columbia,ALL,all sectors,11.79,cents per kilowatt-hour
2014-10-01,KY,Kentucky,ALL,all sectors,7.77,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,COM,commercial,9.39,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,ALL,all sectors,9.7,cents per kilowatt-hour
2014-10-01,OH,Ohio,TRA,transportation,12.81,cents per kilowatt-hour
2014-10-01,OH,Ohio,RES,residential,13.12,cents per kilowatt-hour
2014-10-01,OH,Ohio,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,OH,Ohio,IND,industrial,6.62,cents per kilowatt-hour
2014-10-01,OH,Ohio,COM,commercial,10.0,cents per kilowatt-hour
2014-10-01,OH,Ohio,ALL,all sectors,9.6,cents per kilowatt-hour
2014-10-01,TN,Tennessee,RES,residential,10.36,cents per kilowatt-hour
2014-10-01,TN,Tennessee,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,TN,Tennessee,IND,industrial,5.78,cents per kilowatt-hour
2014-10-01,TN,Tennessee,COM,commercial,9.95,cents per kilowatt-hour
2014-10-01,TN,Tennessee,ALL,all sectors,8.94,cents per kilowatt-hour
2014-10-01,DE,Delaware,ALL,all sectors,11.1,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,TRA,transportation,7.33,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,RES,residential,13.42,cents per kilowatt-hour
2014-10-01,NC,North Carolina,TRA,transportation,7.68,cents per kilowatt-hour
2014-10-01,NC,North Carolina,RES,residential,11.89,cents per kilowatt-hour
2014-10-01,NC,North Carolina,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,NC,North Carolina,IND,industrial,6.54,cents per kilowatt-hour
2014-10-01,NC,North Carolina,COM,commercial,8.73,cents per kilowatt-hour
2014-10-01,NC,North Carolina,ALL,all sectors,9.35,cents per kilowatt-hour
2014-10-01,IN,Indiana,COM,commercial,10.16,cents per kilowatt-hour
2014-10-01,TN,Tennessee,TRA,transportation,7.26,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,PA,Pennsylvania,IND,industrial,6.89,cents per kilowatt-hour
2014-10-01,WV,West Virginia,TRA,transportation,0.0,cents per kilowatt-hour
2014-10-01,WV,West Virginia,RES,residential,9.71,cents per kilowatt-hour
2014-10-01,WV,West Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,WV,West Virginia,IND,industrial,5.65,cents per kilowatt-hour
2014-10-01,WV,West Virginia,COM,commercial,8.16,cents per kilowatt-hour
2014-10-01,WV,West Virginia,ALL,all sectors,7.41,cents per kilowatt-hour
2014-10-01,IN,Indiana,TRA,transportation,10.93,cents per kilowatt-hour
2014-10-01,IN,Indiana,RES,residential,12.21,cents per kilowatt-hour
2014-10-01,IN,Indiana,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,IN,Indiana,IND,industrial,7.11,cents per kilowatt-hour
2014-10-01,VA,Virginia,TRA,transportation,8.39,cents per kilowatt-hour
2014-10-01,VA,Virginia,RES,residential,11.57,cents per kilowatt-hour
2014-10-01,VA,Virginia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,VA,Virginia,IND,industrial,7.03,cents per kilowatt-hour
2014-10-01,VA,Virginia,COM,commercial,8.28,cents per kilowatt-hour
2014-10-01,VA,Virginia,ALL,all sectors,9.14,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,RES,residential,15.58,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,IND,industrial,10.04,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,COM,commercial,12.11,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,ALL,all sectors,12.97,cents per kilowatt-hour
2014-10-01,IN,Indiana,ALL,all sectors,9.15,cents per kilowatt-hour
2014-10-01,IL,Illinois,TRA,transportation,7.91,cents per kilowatt-hour
2014-10-01,IL,Illinois,RES,residential,13.52,cents per kilowatt-hour
2014-10-01,IL,Illinois,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,IL,Illinois,IND,industrial,6.93,cents per kilowatt-hour
2014-10-01,IL,Illinois,COM,commercial,9.66,cents per kilowatt-hour
2014-10-01,IL,Illinois,ALL,all sectors,9.79,cents per kilowatt-hour
2014-10-01,MI,Michigan,TRA,transportation,11.67,cents per kilowatt-hour
2014-10-01,MI,Michigan,RES,residential,14.7,cents per kilowatt-hour
2014-10-01,MI,Michigan,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,MI,Michigan,IND,industrial,7.61,cents per kilowatt-hour
2014-10-01,MI,Michigan,COM,commercial,10.9,cents per kilowatt-hour
2014-10-01,MI,Michigan,ALL,all sectors,10.85,cents per kilowatt-hour
2014-10-01,MD,Maryland,TRA,transportation,8.15,cents per kilowatt-hour
2014-10-01,MD,Maryland,RES,residential,13.97,cents per kilowatt-hour
2014-10-01,MD,Maryland,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,MD,Maryland,IND,industrial,8.62,cents per kilowatt-hour
2014-10-01,MD,Maryland,COM,commercial,10.25,cents per kilowatt-hour
2014-10-01,MD,Maryland,ALL,all sectors,11.55,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,TRA,transportation,9.43,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,RES,residential,13.17,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,IND,industrial,7.98,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,COM,commercial,11.52,cents per kilowatt-hour
2014-10-01,DC,District of Columbia,ALL,all sectors,11.62,cents per kilowatt-hour
2014-10-01,DE,Delaware,TRA,transportation,0.0,cents per kilowatt-hour
2014-10-01,DE,Delaware,RES,residential,14.63,cents per kilowatt-hour
2014-10-01,DE,Delaware,OTH,other,9.268168946484282,cents per kilowatt-hour
2014-10-01,DE,Delaware,IND,industrial,8.29,cents per kilowatt-hour
2014-10-01,DE,Delaware,COM,commercial,10.23,cents per kilowatt-hour
2014-10-01,NJ,New Jersey,TRA,transportation,9.54,cents per kilowatt-hour
